time,voc_message
1765289774987922407,Temp: 30.57 °C  Hum: 63.18%  VOC: 44.69 kΩ
1765289776356269536,Temp: 30.57 °C  Hum: 63.19%  VOC: 47.33 kΩ
1765289777725573477,Temp: 30.57 °C  Hum: 63.19%  VOC: 51.43 kΩ
1765289779094816196,Temp: 30.58 °C  Hum: 63.20%  VOC: 55.22 kΩ
1765289780463792212,Temp: 30.58 °C  Hum: 63.20%  VOC: 56.46 kΩ
1765289781832784395,Temp: 30.58 °C  Hum: 63.17%  VOC: 55.18 kΩ
1765289783201946429,Temp: 30.58 °C  Hum: 63.19%  VOC: 53.62 kΩ
1765289784570516003,Temp: 30.58 °C  Hum: 63.17%  VOC: 50.67 kΩ
1765289785939747592,Temp: 30.58 °C  Hum: 63.20%  VOC: 47.14 kΩ
1765289787308607016,Temp: 30.59 °C  Hum: 63.20%  VOC: 43.70 kΩ
1765289788678089623,Temp: 30.59 °C  Hum: 63.17%  VOC: 46.59 kΩ
1765289790046829640,Temp: 30.59 °C  Hum: 63.16%  VOC: 50.74 kΩ
1765289791416205377,Temp: 30.59 °C  Hum: 63.15%  VOC: 53.03 kΩ
1765289792784596340,Temp: 30.59 °C  Hum: 63.14%  VOC: 53.20 kΩ
1765289794153805022,Temp: 30.59 °C  Hum: 63.10%  VOC: 52.30 kΩ
1765289795522778668,Temp: 30.59 °C  Hum: 63.11%  VOC: 51.30 kΩ
1765289796894306268,Temp: 30.59 °C  Hum: 63.11%  VOC: 51.21 kΩ
1765289798260929385,Temp: 30.59 °C  Hum: 63.08%  VOC: 51.30 kΩ
1765289799630016845,Temp: 30.59 °C  Hum: 63.09%  VOC: 51.55 kΩ
1765289800998832288,Temp: 30.60 °C  Hum: 63.08%  VOC: 51.68 kΩ
1765289802367907174,Temp: 30.60 °C  Hum: 63.08%  VOC: 51.52 kΩ
1765289803736991856,Temp: 30.60 °C  Hum: 63.07%  VOC: 51.55 kΩ
1765289805106170298,Temp: 30.60 °C  Hum: 63.07%  VOC: 51.11 kΩ
1765289806475199869,Temp: 30.60 °C  Hum: 63.07%  VOC: 50.00 kΩ
1765289807844058256,Temp: 30.60 °C  Hum: 63.07%  VOC: 47.63 kΩ
1765289809212890255,Temp: 30.61 °C  Hum: 63.08%  VOC: 45.12 kΩ
1765289810581890160,Temp: 30.61 °C  Hum: 63.08%  VOC: 46.28 kΩ
1765289811950945268,Temp: 30.61 °C  Hum: 63.08%  VOC: 49.00 kΩ
1765289813320674615,Temp: 30.61 °C  Hum: 63.08%  VOC: 50.99 kΩ
1765289814689162966,Temp: 30.61 °C  Hum: 63.07%  VOC: 51.72 kΩ
1765289816058134612,Temp: 30.61 °C  Hum: 63.05%  VOC: 53.51 kΩ
1765289817427147258,Temp: 30.61 °C  Hum: 63.03%  VOC: 54.64 kΩ
1765289818796183996,Temp: 30.62 °C  Hum: 63.03%  VOC: 54.67 kΩ
1765289820167833485,Temp: 30.62 °C  Hum: 63.02%  VOC: 54.46 kΩ
1765289821534085492,Temp: 30.62 °C  Hum: 63.01%  VOC: 54.85 kΩ
1765289822903357674,Temp: 30.62 °C  Hum: 63.00%  VOC: 54.53 kΩ
1765289824272197561,Temp: 30.62 °C  Hum: 63.00%  VOC: 54.28 kΩ
