time,voc_message
1765288740012118549,Temp: 30.50 °C  Hum: 62.99%  VOC: 60.18 kΩ
1765288741380394530,Temp: 30.50 °C  Hum: 62.98%  VOC: 60.57 kΩ
1765288742749386083,Temp: 30.50 °C  Hum: 62.98%  VOC: 61.15 kΩ
1765288744118477359,Temp: 30.50 °C  Hum: 63.00%  VOC: 61.51 kΩ
1765288745487208320,Temp: 30.50 °C  Hum: 62.99%  VOC: 62.30 kΩ
1765288746856080837,Temp: 30.50 °C  Hum: 63.00%  VOC: 62.39 kΩ
1765288748225167649,Temp: 30.50 °C  Hum: 62.99%  VOC: 66.91 kΩ
1765288749594582589,Temp: 30.50 °C  Hum: 62.98%  VOC: 69.25 kΩ
1765288750965435618,Temp: 30.50 °C  Hum: 63.00%  VOC: 69.89 kΩ
1765288752332500326,Temp: 30.50 °C  Hum: 62.99%  VOC: 69.66 kΩ
1765288753701018806,Temp: 30.50 °C  Hum: 62.98%  VOC: 70.84 kΩ
1765288755070229563,Temp: 30.51 °C  Hum: 62.99%  VOC: 71.39 kΩ
1765288756439691466,Temp: 30.51 °C  Hum: 63.00%  VOC: 73.08 kΩ
1765288757808452224,Temp: 30.51 °C  Hum: 62.98%  VOC: 76.24 kΩ
1765288759177443073,Temp: 30.51 °C  Hum: 63.00%  VOC: 77.23 kΩ
1765288760546746940,Temp: 30.51 °C  Hum: 63.00%  VOC: 77.59 kΩ
1765288761915403698,Temp: 30.51 °C  Hum: 62.99%  VOC: 78.10 kΩ
1765288763284461973,Temp: 30.51 °C  Hum: 63.00%  VOC: 79.14 kΩ
1765288764653352527,Temp: 30.51 °C  Hum: 62.98%  VOC: 80.36 kΩ
1765288766022682857,Temp: 30.51 °C  Hum: 63.00%  VOC: 80.67 kΩ
1765288767391640169,Temp: 30.51 °C  Hum: 62.98%  VOC: 82.52 kΩ
1765288768761021036,Temp: 30.51 °C  Hum: 62.99%  VOC: 82.60 kΩ
1765288770129643072,Temp: 30.51 °C  Hum: 63.00%  VOC: 83.34 kΩ
1765288771498509811,Temp: 30.51 °C  Hum: 63.00%  VOC: 83.01 kΩ
1765288772868243306,Temp: 30.51 °C  Hum: 63.00%  VOC: 84.88 kΩ
1765288774238662465,Temp: 30.51 °C  Hum: 62.99%  VOC: 85.14 kΩ
1765288775605611433,Temp: 30.51 °C  Hum: 62.98%  VOC: 85.84 kΩ
1765288776974776522,Temp: 30.51 °C  Hum: 63.00%  VOC: 87.93 kΩ
1765288778343467929,Temp: 30.52 °C  Hum: 62.98%  VOC: 88.77 kΩ
1765288779713187776,Temp: 30.52 °C  Hum: 63.00%  VOC: 87.74 kΩ
1765288781081634757,Temp: 30.52 °C  Hum: 62.99%  VOC: 87.10 kΩ
1765288782450785809,Temp: 30.52 °C  Hum: 63.00%  VOC: 86.38 kΩ
1765288783819939936,Temp: 30.52 °C  Hum: 63.01%  VOC: 86.02 kΩ
1765288785188879674,Temp: 30.52 °C  Hum: 63.00%  VOC: 85.31 kΩ
1765288786557586266,Temp: 30.52 °C  Hum: 62.99%  VOC: 84.53 kΩ
1765288787926930595,Temp: 30.53 °C  Hum: 63.00%  VOC: 82.93 kΩ
1765288789295764964,Temp: 30.53 °C  Hum: 62.99%  VOC: 81.47 kΩ
1765288790664888832,Temp: 30.53 °C  Hum: 63.00%  VOC: 79.52 kΩ
1765288792034007736,Temp: 30.53 °C  Hum: 62.99%  VOC: 79.44 kΩ
1765288793402906567,Temp: 30.53 °C  Hum: 63.00%  VOC: 79.59 kΩ
1765288794772313008,Temp: 30.53 °C  Hum: 62.98%  VOC: 79.52 kΩ
1765288796140830896,Temp: 30.53 °C  Hum: 62.98%  VOC: 79.06 kΩ
1765288797509737598,Temp: 30.54 °C  Hum: 63.00%  VOC: 78.32 kΩ
