time,voc_message
1765294941655898491,Temp: 31.17 °C  Hum: 62.92%  VOC: 64.57 kΩ
1765294943024590235,Temp: 31.17 °C  Hum: 62.94%  VOC: 64.97 kΩ
1765294944393682403,Temp: 31.17 °C  Hum: 62.94%  VOC: 65.28 kΩ
1765294945762906886,Temp: 31.17 °C  Hum: 62.94%  VOC: 65.33 kΩ
1765294947132102980,Temp: 31.17 °C  Hum: 62.94%  VOC: 65.23 kΩ
1765294948502600274,Temp: 31.17 °C  Hum: 62.94%  VOC: 65.43 kΩ
1765294949870170188,Temp: 31.17 °C  Hum: 62.94%  VOC: 65.59 kΩ
1765294951239053191,Temp: 31.18 °C  Hum: 62.95%  VOC: 65.64 kΩ
1765294952607780620,Temp: 31.18 °C  Hum: 62.96%  VOC: 65.69 kΩ
1765294953976993492,Temp: 31.18 °C  Hum: 62.96%  VOC: 66.06 kΩ
1765294955346645733,Temp: 31.18 °C  Hum: 62.95%  VOC: 65.85 kΩ
1765294956715253996,Temp: 31.18 °C  Hum: 62.95%  VOC: 66.00 kΩ
1765294958084468553,Temp: 31.18 °C  Hum: 62.96%  VOC: 65.95 kΩ
1765294959453216482,Temp: 31.18 °C  Hum: 62.95%  VOC: 65.43 kΩ
1765294960822754538,Temp: 31.18 °C  Hum: 62.95%  VOC: 65.80 kΩ
1765294962191041931,Temp: 31.18 °C  Hum: 62.96%  VOC: 65.48 kΩ
1765294963559998637,Temp: 31.18 °C  Hum: 62.94%  VOC: 65.54 kΩ
1765294964929626526,Temp: 31.18 °C  Hum: 62.94%  VOC: 65.33 kΩ
1765294966298126030,Temp: 31.18 °C  Hum: 62.95%  VOC: 65.54 kΩ
1765294967667177032,Temp: 31.19 °C  Hum: 62.95%  VOC: 65.48 kΩ
1765294969035981887,Temp: 31.19 °C  Hum: 62.95%  VOC: 65.80 kΩ
1765294970405245185,Temp: 31.19 °C  Hum: 62.94%  VOC: 66.11 kΩ
1765294971774065502,Temp: 31.19 °C  Hum: 62.95%  VOC: 66.37 kΩ
1765294973143321744,Temp: 31.19 °C  Hum: 62.97%  VOC: 65.90 kΩ
1765294974512587486,Temp: 31.19 °C  Hum: 62.95%  VOC: 66.16 kΩ
1765294975883159724,Temp: 31.19 °C  Hum: 62.95%  VOC: 65.90 kΩ
1765294977249944160,Temp: 31.19 °C  Hum: 62.97%  VOC: 66.11 kΩ
1765294978619140310,Temp: 31.19 °C  Hum: 62.97%  VOC: 65.95 kΩ
1765294979988207645,Temp: 31.19 °C  Hum: 62.95%  VOC: 66.11 kΩ
1765294981357231925,Temp: 31.19 °C  Hum: 62.96%  VOC: 66.16 kΩ
1765294982726353297,Temp: 31.20 °C  Hum: 62.96%  VOC: 66.22 kΩ
1765294984095034171,Temp: 31.20 °C  Hum: 62.96%  VOC: 66.48 kΩ
1765294985464781115,Temp: 31.20 °C  Hum: 62.95%  VOC: 66.27 kΩ
1765294986833883765,Temp: 31.20 °C  Hum: 62.96%  VOC: 66.43 kΩ
1765294988203077841,Temp: 31.20 °C  Hum: 62.97%  VOC: 66.59 kΩ
1765294989571377530,Temp: 31.20 °C  Hum: 62.96%  VOC: 66.80 kΩ
1765294990940453218,Temp: 31.20 °C  Hum: 62.96%  VOC: 67.29 kΩ
1765294992309068925,Temp: 31.20 °C  Hum: 62.96%  VOC: 67.34 kΩ
1765294993678129445,Temp: 31.20 °C  Hum: 62.97%  VOC: 67.51 kΩ
1765294995047178744,Temp: 31.20 °C  Hum: 62.95%  VOC: 67.40 kΩ
1765294996416607967,Temp: 31.20 °C  Hum: 62.97%  VOC: 67.73 kΩ
1765294997785715913,Temp: 31.20 °C  Hum: 62.95%  VOC: 68.00 kΩ
1765294999154799711,Temp: 31.20 °C  Hum: 62.97%  VOC: 68.28 kΩ
1765295000523766028,Temp: 31.20 °C  Hum: 62.96%  VOC: 68.11 kΩ
1765295001893220492,Temp: 31.20 °C  Hum: 62.97%  VOC: 68.28 kΩ
1765295003261678293,Temp: 31.20 °C  Hum: 62.95%  VOC: 68.96 kΩ
1765295004632086938,Temp: 31.20 °C  Hum: 62.95%  VOC: 68.45 kΩ
1765295006001441291,Temp: 31.20 °C  Hum: 62.96%  VOC: 68.90 kΩ
1765295007368709818,Temp: 31.21 °C  Hum: 62.96%  VOC: 68.90 kΩ
1765295008737360951,Temp: 31.21 °C  Hum: 62.95%  VOC: 68.51 kΩ
1765295010106451305,Temp: 31.21 °C  Hum: 62.96%  VOC: 68.96 kΩ
1765295011475907713,Temp: 31.21 °C  Hum: 62.96%  VOC: 68.62 kΩ
1765295012847455910,Temp: 31.21 °C  Hum: 62.96%  VOC: 69.08 kΩ
1765295014213613200,Temp: 31.21 °C  Hum: 62.96%  VOC: 68.68 kΩ
1765295015582686239,Temp: 31.21 °C  Hum: 62.97%  VOC: 68.79 kΩ
1765295016951377205,Temp: 31.21 °C  Hum: 62.96%  VOC: 69.02 kΩ
1765295018320651891,Temp: 31.21 °C  Hum: 62.97%  VOC: 69.25 kΩ
1765295019689698875,Temp: 31.21 °C  Hum: 62.98%  VOC: 68.79 kΩ
1765295021058993839,Temp: 31.21 °C  Hum: 62.96%  VOC: 69.08 kΩ
1765295022428146526,Temp: 31.21 °C  Hum: 62.96%  VOC: 69.48 kΩ
1765295023796846103,Temp: 31.21 °C  Hum: 62.97%  VOC: 68.85 kΩ
1765295025165635125,Temp: 31.21 °C  Hum: 62.96%  VOC: 68.90 kΩ
1765295026534589498,Temp: 31.22 °C  Hum: 62.96%  VOC: 69.19 kΩ
1765295027903992739,Temp: 31.22 °C  Hum: 62.97%  VOC: 69.02 kΩ
1765295029272711539,Temp: 31.22 °C  Hum: 62.97%  VOC: 69.36 kΩ
1765295030641683560,Temp: 31.22 °C  Hum: 62.96%  VOC: 69.08 kΩ
1765295032011019413,Temp: 31.22 °C  Hum: 62.96%  VOC: 69.19 kΩ
1765295033379759397,Temp: 31.22 °C  Hum: 62.94%  VOC: 69.19 kΩ
