time,voc_message
1765291898331846690,Temp: 30.56 °C  Hum: 62.28%  VOC: 56.69 kΩ
1765291899701165785,Temp: 30.56 °C  Hum: 62.28%  VOC: 56.46 kΩ
1765291901070045196,Temp: 30.56 °C  Hum: 62.27%  VOC: 56.23 kΩ
1765291902439364365,Temp: 30.57 °C  Hum: 62.27%  VOC: 56.11 kΩ
1765291903808329461,Temp: 30.57 °C  Hum: 62.28%  VOC: 56.08 kΩ
1765291905177474019,Temp: 30.57 °C  Hum: 62.26%  VOC: 55.78 kΩ
1765291906546201208,Temp: 30.57 °C  Hum: 62.26%  VOC: 55.74 kΩ
1765291907915292637,Temp: 30.57 °C  Hum: 62.26%  VOC: 55.40 kΩ
1765291909284933083,Temp: 30.57 °C  Hum: 62.25%  VOC: 55.55 kΩ
1765291910653238533,Temp: 30.58 °C  Hum: 62.26%  VOC: 55.22 kΩ
1765291912023245199,Temp: 30.58 °C  Hum: 62.25%  VOC: 54.60 kΩ
1765291913391416983,Temp: 30.58 °C  Hum: 62.27%  VOC: 54.82 kΩ
1765291914760101950,Temp: 30.58 °C  Hum: 62.26%  VOC: 54.53 kΩ
1765291916129175842,Temp: 30.58 °C  Hum: 62.28%  VOC: 54.32 kΩ
1765291917498192753,Temp: 30.59 °C  Hum: 62.26%  VOC: 54.32 kΩ
1765291918867520903,Temp: 30.59 °C  Hum: 62.27%  VOC: 53.79 kΩ
1765291920236711998,Temp: 30.59 °C  Hum: 62.27%  VOC: 53.62 kΩ
1765291921605501336,Temp: 30.59 °C  Hum: 62.26%  VOC: 53.17 kΩ
1765291922974156877,Temp: 30.59 °C  Hum: 62.29%  VOC: 53.34 kΩ
1765291924343377454,Temp: 30.59 °C  Hum: 62.29%  VOC: 53.07 kΩ
1765291925712949103,Temp: 30.60 °C  Hum: 62.29%  VOC: 52.77 kΩ
1765291927081765181,Temp: 30.60 °C  Hum: 62.31%  VOC: 52.70 kΩ
1765291928450843388,Temp: 30.60 °C  Hum: 62.29%  VOC: 52.57 kΩ
1765291929819811187,Temp: 30.60 °C  Hum: 62.32%  VOC: 52.47 kΩ
1765291931188820320,Temp: 30.60 °C  Hum: 62.31%  VOC: 52.53 kΩ
1765291932559356411,Temp: 30.60 °C  Hum: 62.29%  VOC: 52.47 kΩ
1765291933927712379,Temp: 30.60 °C  Hum: 62.27%  VOC: 52.63 kΩ
1765291935295498461,Temp: 30.60 °C  Hum: 62.26%  VOC: 52.57 kΩ
1765291936664945999,Temp: 30.61 °C  Hum: 62.24%  VOC: 52.70 kΩ
1765291938033814392,Temp: 30.61 °C  Hum: 62.23%  VOC: 52.70 kΩ
1765291939403301468,Temp: 30.61 °C  Hum: 62.23%  VOC: 53.10 kΩ
1765291940771593103,Temp: 30.61 °C  Hum: 62.19%  VOC: 53.34 kΩ
1765291942140828717,Temp: 30.60 °C  Hum: 62.17%  VOC: 53.79 kΩ
1765291943509664165,Temp: 30.60 °C  Hum: 62.16%  VOC: 54.39 kΩ
1765291944878803519,Temp: 30.60 °C  Hum: 62.15%  VOC: 54.17 kΩ
1765291946248217873,Temp: 30.61 °C  Hum: 62.14%  VOC: 54.57 kΩ
1765291947617090729,Temp: 30.61 °C  Hum: 62.14%  VOC: 54.60 kΩ
1765291948985538178,Temp: 30.61 °C  Hum: 62.13%  VOC: 54.82 kΩ
1765291950354535626,Temp: 30.61 °C  Hum: 62.10%  VOC: 55.04 kΩ
1765291951723737054,Temp: 30.61 °C  Hum: 62.12%  VOC: 55.44 kΩ
1765291953093002446,Temp: 30.61 °C  Hum: 62.12%  VOC: 55.70 kΩ
1765291954461990245,Temp: 30.61 °C  Hum: 62.10%  VOC: 55.92 kΩ
1765291955830961193,Temp: 30.61 °C  Hum: 62.12%  VOC: 56.27 kΩ
1765291957200357639,Temp: 30.61 °C  Hum: 62.12%  VOC: 56.08 kΩ
1765291958568962885,Temp: 30.61 °C  Hum: 62.12%  VOC: 56.27 kΩ
1765291959937958388,Temp: 30.61 °C  Hum: 62.14%  VOC: 56.27 kΩ
1765291961306964613,Temp: 30.62 °C  Hum: 62.14%  VOC: 55.96 kΩ
1765291962676141709,Temp: 30.62 °C  Hum: 62.14%  VOC: 56.00 kΩ
1765291964045026397,Temp: 30.62 °C  Hum: 62.14%  VOC: 56.23 kΩ
1765291965413905660,Temp: 30.62 °C  Hum: 62.15%  VOC: 56.00 kΩ
1765291966782833627,Temp: 30.62 °C  Hum: 62.14%  VOC: 56.04 kΩ
1765291968152063444,Temp: 30.62 °C  Hum: 62.13%  VOC: 56.30 kΩ
1765291969521655186,Temp: 30.62 °C  Hum: 62.14%  VOC: 56.30 kΩ
1765291970890299431,Temp: 30.62 °C  Hum: 62.16%  VOC: 55.92 kΩ
1765291972259498156,Temp: 30.62 °C  Hum: 62.17%  VOC: 55.70 kΩ
1765291973628471308,Temp: 30.63 °C  Hum: 62.19%  VOC: 56.00 kΩ
1765291974997088942,Temp: 30.63 °C  Hum: 62.19%  VOC: 55.66 kΩ
1765291976366126537,Temp: 30.63 °C  Hum: 62.19%  VOC: 56.23 kΩ
1765291977735205355,Temp: 30.63 °C  Hum: 62.16%  VOC: 56.30 kΩ
1765291979104397173,Temp: 30.63 °C  Hum: 62.14%  VOC: 56.57 kΩ
1765291980473399787,Temp: 30.63 °C  Hum: 62.13%  VOC: 56.84 kΩ
1765291981842192050,Temp: 30.63 °C  Hum: 62.11%  VOC: 56.96 kΩ
1765291983211172887,Temp: 30.63 °C  Hum: 62.10%  VOC: 57.08 kΩ
1765291984580382723,Temp: 30.63 °C  Hum: 62.10%  VOC: 57.55 kΩ
1765291985949428430,Temp: 30.63 °C  Hum: 62.07%  VOC: 57.95 kΩ
1765291987318585321,Temp: 30.63 °C  Hum: 62.05%  VOC: 58.48 kΩ
1765291988687632491,Temp: 30.63 °C  Hum: 62.01%  VOC: 58.65 kΩ
1765291990056383532,Temp: 30.63 °C  Hum: 62.01%  VOC: 59.11 kΩ
1765291991427250696,Temp: 30.63 °C  Hum: 62.01%  VOC: 59.02 kΩ
1765291992794475816,Temp: 30.63 °C  Hum: 62.02%  VOC: 59.19 kΩ
1765291994163737670,Temp: 30.63 °C  Hum: 62.04%  VOC: 59.44 kΩ
1765291995532607766,Temp: 30.63 °C  Hum: 62.05%  VOC: 59.53 kΩ
1765291996901456141,Temp: 30.63 °C  Hum: 62.04%  VOC: 59.96 kΩ
1765291998270268589,Temp: 30.63 °C  Hum: 62.03%  VOC: 59.87 kΩ
1765291999639799257,Temp: 30.63 °C  Hum: 62.05%  VOC: 60.00 kΩ
1765292001008938593,Temp: 30.63 °C  Hum: 62.07%  VOC: 60.44 kΩ
1765292002377575079,Temp: 30.63 °C  Hum: 62.05%  VOC: 60.48 kΩ
1765292003746895211,Temp: 30.63 °C  Hum: 62.03%  VOC: 60.62 kΩ
1765292005115540308,Temp: 30.63 °C  Hum: 62.05%  VOC: 60.79 kΩ
1765292006484254553,Temp: 30.63 °C  Hum: 62.05%  VOC: 60.93 kΩ
1765292007853387907,Temp: 30.64 °C  Hum: 62.03%  VOC: 61.20 kΩ
1765292009222694058,Temp: 30.64 °C  Hum: 62.03%  VOC: 61.02 kΩ
1765292010591569061,Temp: 30.64 °C  Hum: 62.02%  VOC: 61.47 kΩ
1765292011962002541,Temp: 30.64 °C  Hum: 62.01%  VOC: 61.69 kΩ
1765292013329662734,Temp: 30.64 °C  Hum: 62.03%  VOC: 61.88 kΩ
1765292014698958885,Temp: 30.64 °C  Hum: 62.03%  VOC: 61.97 kΩ
1765292016068945422,Temp: 30.64 °C  Hum: 62.04%  VOC: 61.83 kΩ
1765292017436461504,Temp: 30.64 °C  Hum: 62.05%  VOC: 61.47 kΩ
1765292018805740766,Temp: 30.64 °C  Hum: 62.05%  VOC: 61.42 kΩ
1765292020174909472,Temp: 30.64 °C  Hum: 62.07%  VOC: 61.83 kΩ
1765292021543968197,Temp: 30.64 °C  Hum: 62.08%  VOC: 61.47 kΩ
1765292022912348425,Temp: 30.65 °C  Hum: 62.08%  VOC: 61.38 kΩ
1765292024281624427,Temp: 30.65 °C  Hum: 62.08%  VOC: 61.20 kΩ
1765292025650637967,Temp: 30.65 °C  Hum: 62.08%  VOC: 61.02 kΩ
1765292027019934581,Temp: 30.65 °C  Hum: 62.08%  VOC: 61.20 kΩ
1765292028388792510,Temp: 30.65 °C  Hum: 62.05%  VOC: 61.24 kΩ
1765292029760281116,Temp: 30.65 °C  Hum: 62.05%  VOC: 61.69 kΩ
1765292031126558795,Temp: 30.65 °C  Hum: 62.03%  VOC: 61.38 kΩ
1765292032495547891,Temp: 30.65 °C  Hum: 62.01%  VOC: 62.02 kΩ
1765292033864797949,Temp: 30.65 °C  Hum: 62.00%  VOC: 62.11 kΩ
1765292035233702879,Temp: 30.65 °C  Hum: 62.00%  VOC: 62.53 kΩ
1765292036602993474,Temp: 30.65 °C  Hum: 61.99%  VOC: 62.62 kΩ
1765292037972051606,Temp: 30.65 °C  Hum: 61.96%  VOC: 63.34 kΩ
1765292039340918906,Temp: 30.65 °C  Hum: 61.94%  VOC: 63.88 kΩ
1765292040709757725,Temp: 30.65 °C  Hum: 61.94%  VOC: 63.73 kΩ
1765292042078856080,Temp: 30.64 °C  Hum: 61.92%  VOC: 64.02 kΩ
1765292043447827287,Temp: 30.64 °C  Hum: 61.96%  VOC: 64.32 kΩ
1765292044816865382,Temp: 30.64 °C  Hum: 61.94%  VOC: 65.23 kΩ
1765292046186245366,Temp: 30.64 °C  Hum: 61.92%  VOC: 65.13 kΩ
1765292047554780648,Temp: 30.64 °C  Hum: 61.90%  VOC: 65.13 kΩ
1765292048923924559,Temp: 30.65 °C  Hum: 61.92%  VOC: 65.59 kΩ
1765292050293854892,Temp: 30.65 °C  Hum: 61.89%  VOC: 66.16 kΩ
1765292051662045194,Temp: 30.65 °C  Hum: 61.85%  VOC: 66.59 kΩ
1765292053031512548,Temp: 30.65 °C  Hum: 61.86%  VOC: 67.40 kΩ
1765292054400079090,Temp: 30.65 °C  Hum: 61.84%  VOC: 67.29 kΩ
1765292055769402499,Temp: 30.65 °C  Hum: 61.84%  VOC: 67.02 kΩ
1765292057138005578,Temp: 30.65 °C  Hum: 61.83%  VOC: 67.12 kΩ
1765292058507051933,Temp: 30.65 °C  Hum: 61.84%  VOC: 67.45 kΩ
1765292059875945751,Temp: 30.65 °C  Hum: 61.83%  VOC: 67.34 kΩ
1765292061245277827,Temp: 30.65 °C  Hum: 61.84%  VOC: 67.62 kΩ
1765292062614556107,Temp: 30.65 °C  Hum: 61.84%  VOC: 67.45 kΩ
1765292063983531389,Temp: 30.65 °C  Hum: 61.83%  VOC: 68.06 kΩ
1765292065352110671,Temp: 30.65 °C  Hum: 61.84%  VOC: 68.00 kΩ
1765292066721246637,Temp: 30.65 °C  Hum: 61.84%  VOC: 67.89 kΩ
1765292068090281455,Temp: 30.66 °C  Hum: 61.85%  VOC: 67.89 kΩ
1765292069459630827,Temp: 30.66 °C  Hum: 61.86%  VOC: 67.73 kΩ
1765292070830449935,Temp: 30.66 °C  Hum: 61.87%  VOC: 67.51 kΩ
1765292072196983299,Temp: 30.66 °C  Hum: 61.85%  VOC: 68.06 kΩ
1765292073566009339,Temp: 30.66 °C  Hum: 61.85%  VOC: 67.67 kΩ
1765292074935113601,Temp: 30.66 °C  Hum: 61.87%  VOC: 67.78 kΩ
1765292076304228734,Temp: 30.67 °C  Hum: 61.85%  VOC: 67.89 kΩ
1765292077673249552,Temp: 30.67 °C  Hum: 61.85%  VOC: 67.40 kΩ
1765292079042611313,Temp: 30.67 °C  Hum: 61.86%  VOC: 67.34 kΩ
1765292080411222928,Temp: 30.67 °C  Hum: 61.85%  VOC: 67.51 kΩ
1765292081780255487,Temp: 30.67 °C  Hum: 61.87%  VOC: 67.18 kΩ
1765292083149411712,Temp: 30.67 °C  Hum: 61.87%  VOC: 66.96 kΩ
1765292084518515308,Temp: 30.68 °C  Hum: 61.86%  VOC: 66.64 kΩ
1765292085887495589,Temp: 30.68 °C  Hum: 61.85%  VOC: 66.75 kΩ
1765292087256419685,Temp: 30.68 °C  Hum: 61.84%  VOC: 66.69 kΩ
1765292088625446521,Temp: 30.68 °C  Hum: 61.83%  VOC: 66.91 kΩ
1765292089994304025,Temp: 30.68 °C  Hum: 61.83%  VOC: 66.27 kΩ
1765292091363628453,Temp: 30.69 °C  Hum: 61.85%  VOC: 65.95 kΩ
1765292092732673771,Temp: 30.69 °C  Hum: 61.84%  VOC: 66.48 kΩ
1765292094101812200,Temp: 30.69 °C  Hum: 61.83%  VOC: 66.91 kΩ
1765292095470820462,Temp: 30.69 °C  Hum: 61.80%  VOC: 67.18 kΩ
1765292096839342245,Temp: 30.68 °C  Hum: 61.78%  VOC: 67.07 kΩ
1765292098208692506,Temp: 30.68 °C  Hum: 61.78%  VOC: 67.95 kΩ
1765292099577548325,Temp: 30.68 °C  Hum: 61.78%  VOC: 68.11 kΩ
1765292100946811179,Temp: 30.68 °C  Hum: 61.75%  VOC: 68.45 kΩ
1765292102316560328,Temp: 30.68 °C  Hum: 61.76%  VOC: 68.73 kΩ
1765292103684614279,Temp: 30.68 °C  Hum: 61.76%  VOC: 68.96 kΩ
1765292105053888411,Temp: 30.68 °C  Hum: 61.76%  VOC: 68.85 kΩ
1765292106422739581,Temp: 30.68 °C  Hum: 61.76%  VOC: 69.08 kΩ
1765292107792112064,Temp: 30.68 °C  Hum: 61.76%  VOC: 69.02 kΩ
1765292109162445489,Temp: 30.68 °C  Hum: 61.77%  VOC: 69.36 kΩ
1765292110529594350,Temp: 30.68 °C  Hum: 61.78%  VOC: 69.71 kΩ
1765292111898727501,Temp: 30.68 °C  Hum: 61.80%  VOC: 69.83 kΩ
1765292113267916134,Temp: 30.68 °C  Hum: 61.77%  VOC: 69.83 kΩ
1765292114636847804,Temp: 30.68 °C  Hum: 61.75%  VOC: 70.18 kΩ
1765292116005619086,Temp: 30.68 °C  Hum: 61.76%  VOC: 70.66 kΩ
1765292117374971273,Temp: 30.68 °C  Hum: 61.75%  VOC: 70.90 kΩ
1765292118744031591,Temp: 30.68 °C  Hum: 61.76%  VOC: 71.03 kΩ
1765292120114497422,Temp: 30.68 °C  Hum: 61.76%  VOC: 70.96 kΩ
1765292121482064227,Temp: 30.68 °C  Hum: 61.75%  VOC: 71.70 kΩ
1765292122850653361,Temp: 30.68 °C  Hum: 61.76%  VOC: 72.26 kΩ
1765292124219658438,Temp: 30.68 °C  Hum: 61.73%  VOC: 72.70 kΩ
1765292125588728089,Temp: 30.68 °C  Hum: 61.75%  VOC: 72.32 kΩ
1765292126957948925,Temp: 30.68 °C  Hum: 61.75%  VOC: 72.45 kΩ
1765292128327077761,Temp: 30.68 °C  Hum: 61.75%  VOC: 72.57 kΩ
1765292129696100413,Temp: 30.68 °C  Hum: 61.78%  VOC: 72.77 kΩ
1765292131064942676,Temp: 30.68 °C  Hum: 61.78%  VOC: 72.51 kΩ
1765292132433757587,Temp: 30.68 °C  Hum: 61.78%  VOC: 73.02 kΩ
1765292133802942053,Temp: 30.68 °C  Hum: 61.78%  VOC: 73.60 kΩ
1765292135171927223,Temp: 30.68 °C  Hum: 61.77%  VOC: 73.73 kΩ
1765292136541583205,Temp: 30.68 °C  Hum: 61.76%  VOC: 73.34 kΩ
1765292137910081580,Temp: 30.68 °C  Hum: 61.78%  VOC: 73.73 kΩ
1765292139279193731,Temp: 30.68 °C  Hum: 61.78%  VOC: 73.93 kΩ
1765292140647945735,Temp: 30.68 °C  Hum: 61.80%  VOC: 73.86 kΩ
1765292142018983510,Temp: 30.68 °C  Hum: 61.78%  VOC: 74.06 kΩ
1765292143386111593,Temp: 30.69 °C  Hum: 61.79%  VOC: 74.26 kΩ
1765292144755197985,Temp: 30.69 °C  Hum: 61.79%  VOC: 74.33 kΩ
1765292146124499858,Temp: 30.69 °C  Hum: 61.81%  VOC: 73.67 kΩ
1765292147492906289,Temp: 30.69 °C  Hum: 61.82%  VOC: 73.86 kΩ
1765292148862548105,Temp: 30.69 °C  Hum: 61.82%  VOC: 74.00 kΩ
1765292150231019943,Temp: 30.69 °C  Hum: 61.82%  VOC: 74.19 kΩ
1765292151600269020,Temp: 30.69 °C  Hum: 61.82%  VOC: 74.39 kΩ
1765292152969356689,Temp: 30.69 °C  Hum: 61.84%  VOC: 74.46 kΩ
1765292154338403211,Temp: 30.69 °C  Hum: 61.83%  VOC: 74.79 kΩ
1765292155706900753,Temp: 30.69 °C  Hum: 61.85%  VOC: 74.66 kΩ
1765292157076676494,Temp: 30.69 °C  Hum: 61.86%  VOC: 74.86 kΩ
1765292158445400406,Temp: 30.69 °C  Hum: 61.87%  VOC: 74.53 kΩ
1765292159814381224,Temp: 30.70 °C  Hum: 61.86%  VOC: 75.00 kΩ
1765292161183539412,Temp: 30.70 °C  Hum: 61.87%  VOC: 74.59 kΩ
1765292162552595156,Temp: 30.70 °C  Hum: 61.87%  VOC: 74.73 kΩ
1765292163921008790,Temp: 30.70 °C  Hum: 61.87%  VOC: 74.06 kΩ
1765292165290382644,Temp: 30.70 °C  Hum: 61.87%  VOC: 74.19 kΩ
1765292166659501684,Temp: 30.71 °C  Hum: 61.88%  VOC: 73.93 kΩ
1765292168028470891,Temp: 30.71 °C  Hum: 61.87%  VOC: 73.67 kΩ
1765292169397456043,Temp: 30.71 °C  Hum: 61.89%  VOC: 73.86 kΩ
1765292170766468842,Temp: 30.71 °C  Hum: 61.88%  VOC: 72.96 kΩ
1765292172135255457,Temp: 30.71 °C  Hum: 61.89%  VOC: 73.15 kΩ
1765292173504512904,Temp: 30.72 °C  Hum: 61.91%  VOC: 73.08 kΩ
1765292174873319630,Temp: 30.72 °C  Hum: 61.87%  VOC: 73.67 kΩ
1765292176254924184,Temp: 30.71 °C  Hum: 61.85%  VOC: 74.06 kΩ
1765292177611476636,Temp: 30.72 °C  Hum: 61.85%  VOC: 74.19 kΩ
1765292178981404562,Temp: 30.72 °C  Hum: 61.85%  VOC: 74.53 kΩ
1765292180349104847,Temp: 30.72 °C  Hum: 61.83%  VOC: 74.19 kΩ
1765292181718565664,Temp: 30.72 °C  Hum: 61.83%  VOC: 74.19 kΩ
1765292183087564241,Temp: 30.72 °C  Hum: 61.82%  VOC: 74.33 kΩ
1765292184456770225,Temp: 30.72 °C  Hum: 61.84%  VOC: 74.06 kΩ
1765292185825570933,Temp: 30.72 °C  Hum: 61.84%  VOC: 74.53 kΩ
1765292187194901546,Temp: 30.72 °C  Hum: 61.83%  VOC: 74.19 kΩ
1765292188563303811,Temp: 30.72 °C  Hum: 61.84%  VOC: 74.33 kΩ
1765292189932710683,Temp: 30.72 °C  Hum: 61.85%  VOC: 74.00 kΩ
1765292191301485798,Temp: 30.72 °C  Hum: 61.86%  VOC: 74.33 kΩ
1765292192670812985,Temp: 30.72 °C  Hum: 61.87%  VOC: 74.33 kΩ
1765292194039911062,Temp: 30.72 °C  Hum: 61.87%  VOC: 74.46 kΩ
1765292195409082880,Temp: 30.72 °C  Hum: 61.88%  VOC: 74.26 kΩ
1765292196777872310,Temp: 30.72 °C  Hum: 61.88%  VOC: 73.86 kΩ
1765292198146470759,Temp: 30.73 °C  Hum: 61.89%  VOC: 73.54 kΩ
1765292199515758298,Temp: 30.73 °C  Hum: 61.89%  VOC: 73.21 kΩ
1765292200886757609,Temp: 30.73 °C  Hum: 61.90%  VOC: 73.47 kΩ
1765292202253827952,Temp: 30.73 °C  Hum: 61.91%  VOC: 73.47 kΩ
1765292203622901585,Temp: 30.73 °C  Hum: 61.90%  VOC: 73.34 kΩ
1765292204991652663,Temp: 30.73 °C  Hum: 61.92%  VOC: 73.34 kΩ
1765292206360715388,Temp: 30.74 °C  Hum: 61.92%  VOC: 73.47 kΩ
1765292207730173335,Temp: 30.74 °C  Hum: 61.90%  VOC: 73.54 kΩ
1765292209098962487,Temp: 30.74 °C  Hum: 61.92%  VOC: 73.54 kΩ
1765292210468023823,Temp: 30.74 °C  Hum: 61.91%  VOC: 73.41 kΩ
1765292211836945530,Temp: 30.74 °C  Hum: 61.91%  VOC: 73.41 kΩ
1765292213205664905,Temp: 30.74 °C  Hum: 61.92%  VOC: 73.34 kΩ
1765292214574703389,Temp: 30.75 °C  Hum: 61.91%  VOC: 73.02 kΩ
1765292215943947818,Temp: 30.75 °C  Hum: 61.92%  VOC: 72.77 kΩ
1765292217313033284,Temp: 30.75 °C  Hum: 61.93%  VOC: 72.64 kΩ
1765292218682104213,Temp: 30.75 °C  Hum: 61.93%  VOC: 72.13 kΩ
1765292220051228623,Temp: 30.76 °C  Hum: 61.93%  VOC: 72.07 kΩ
1765292221420763884,Temp: 30.76 °C  Hum: 61.94%  VOC: 71.89 kΩ
1765292222789020630,Temp: 30.76 °C  Hum: 61.95%  VOC: 71.45 kΩ
1765292224158099596,Temp: 30.76 °C  Hum: 61.95%  VOC: 71.89 kΩ
1765292225527137914,Temp: 30.76 °C  Hum: 61.97%  VOC: 71.64 kΩ
1765292226896079714,Temp: 30.76 °C  Hum: 62.01%  VOC: 71.76 kΩ
1765292228265168680,Temp: 30.75 °C  Hum: 62.07%  VOC: 71.51 kΩ
1765292229633942184,Temp: 30.75 °C  Hum: 62.12%  VOC: 71.45 kΩ
1765292231003172056,Temp: 30.74 °C  Hum: 62.16%  VOC: 71.89 kΩ
1765292232372378948,Temp: 30.74 °C  Hum: 62.19%  VOC: 72.45 kΩ
1765292233741155711,Temp: 30.73 °C  Hum: 62.22%  VOC: 72.89 kΩ
1765292235110402065,Temp: 30.73 °C  Hum: 62.24%  VOC: 73.28 kΩ
1765292236479381754,Temp: 30.73 °C  Hum: 62.26%  VOC: 73.21 kΩ
1765292237847934742,Temp: 30.73 °C  Hum: 62.28%  VOC: 73.80 kΩ
1765292239217040452,Temp: 30.73 °C  Hum: 62.29%  VOC: 73.67 kΩ
1765292240586159607,Temp: 30.73 °C  Hum: 62.29%  VOC: 73.93 kΩ
1765292241955374020,Temp: 30.73 °C  Hum: 62.30%  VOC: 73.86 kΩ
1765292243324380379,Temp: 30.73 °C  Hum: 62.31%  VOC: 74.19 kΩ
1765292244693636607,Temp: 30.73 °C  Hum: 62.33%  VOC: 74.39 kΩ
1765292246062402096,Temp: 30.73 °C  Hum: 62.31%  VOC: 74.73 kΩ
1765292247431282455,Temp: 30.73 °C  Hum: 62.32%  VOC: 75.13 kΩ
1765292248800401147,Temp: 30.73 °C  Hum: 62.32%  VOC: 75.27 kΩ
1765292250170272132,Temp: 30.73 °C  Hum: 62.32%  VOC: 75.54 kΩ
1765292251538319235,Temp: 30.73 °C  Hum: 62.33%  VOC: 75.54 kΩ
1765292252909389235,Temp: 30.73 °C  Hum: 62.33%  VOC: 75.20 kΩ
1765292254277245838,Temp: 30.74 °C  Hum: 62.32%  VOC: 75.54 kΩ
1765292255645503070,Temp: 30.74 °C  Hum: 62.34%  VOC: 75.13 kΩ
1765292257014811872,Temp: 30.74 °C  Hum: 62.33%  VOC: 75.13 kΩ
1765292258383409398,Temp: 30.74 °C  Hum: 62.32%  VOC: 75.41 kΩ
1765292259753186495,Temp: 30.74 °C  Hum: 62.32%  VOC: 75.13 kΩ
1765292261121637004,Temp: 30.75 °C  Hum: 62.32%  VOC: 75.47 kΩ
1765292262490657825,Temp: 30.75 °C  Hum: 62.34%  VOC: 75.34 kΩ
1765292263860237182,Temp: 30.75 °C  Hum: 62.34%  VOC: 75.34 kΩ
1765292265230224834,Temp: 30.75 °C  Hum: 62.34%  VOC: 75.20 kΩ
1765292266597659494,Temp: 30.75 °C  Hum: 62.34%  VOC: 75.27 kΩ
1765292267966903463,Temp: 30.76 °C  Hum: 62.34%  VOC: 75.00 kΩ
1765292269336012006,Temp: 30.76 °C  Hum: 62.33%  VOC: 75.27 kΩ
1765292270705211105,Temp: 30.76 °C  Hum: 62.35%  VOC: 74.93 kΩ
1765292272074013613,Temp: 30.76 °C  Hum: 62.33%  VOC: 75.00 kΩ
1765292273442661880,Temp: 30.76 °C  Hum: 62.33%  VOC: 74.79 kΩ
1765292274811697775,Temp: 30.77 °C  Hum: 62.33%  VOC: 74.59 kΩ
1765292276180855578,Temp: 30.77 °C  Hum: 62.33%  VOC: 73.86 kΩ
1765292277549887622,Temp: 30.77 °C  Hum: 62.33%  VOC: 74.13 kΩ
1765292278918699444,Temp: 30.77 °C  Hum: 62.33%  VOC: 74.33 kΩ
1765292280287624544,Temp: 30.77 °C  Hum: 62.32%  VOC: 74.26 kΩ
1765292281656783291,Temp: 30.78 °C  Hum: 62.31%  VOC: 74.66 kΩ
1765292283025692390,Temp: 30.78 °C  Hum: 62.31%  VOC: 74.19 kΩ
1765292284395032396,Temp: 30.78 °C  Hum: 62.30%  VOC: 74.26 kΩ
1765292285764262476,Temp: 30.78 °C  Hum: 62.30%  VOC: 74.86 kΩ
1765292287133093187,Temp: 30.78 °C  Hum: 62.29%  VOC: 75.00 kΩ
1765292288501890250,Temp: 30.79 °C  Hum: 62.28%  VOC: 74.73 kΩ
1765292289873481341,Temp: 30.79 °C  Hum: 62.28%  VOC: 74.79 kΩ
1765292291239973190,Temp: 30.79 °C  Hum: 62.25%  VOC: 74.13 kΩ
1765292292608946530,Temp: 30.79 °C  Hum: 62.25%  VOC: 74.46 kΩ
1765292293978041888,Temp: 30.79 °C  Hum: 62.25%  VOC: 73.73 kΩ
1765292295347035599,Temp: 30.79 °C  Hum: 62.25%  VOC: 73.73 kΩ
1765292296716019124,Temp: 30.80 °C  Hum: 62.24%  VOC: 73.93 kΩ
1765292298085278926,Temp: 30.80 °C  Hum: 62.25%  VOC: 73.54 kΩ
1765292299454385748,Temp: 30.80 °C  Hum: 62.25%  VOC: 74.19 kΩ
1765292300823215625,Temp: 30.80 °C  Hum: 62.22%  VOC: 74.66 kΩ
1765292302192249965,Temp: 30.80 °C  Hum: 62.20%  VOC: 74.53 kΩ
1765292303561136250,Temp: 30.81 °C  Hum: 62.18%  VOC: 74.73 kΩ
1765292304930164257,Temp: 30.81 °C  Hum: 62.19%  VOC: 74.59 kΩ
1765292306298975450,Temp: 30.81 °C  Hum: 62.17%  VOC: 74.46 kΩ
1765292307668003493,Temp: 30.81 °C  Hum: 62.17%  VOC: 74.86 kΩ
1765292309037180259,Temp: 30.81 °C  Hum: 62.18%  VOC: 74.19 kΩ
1765292310406723005,Temp: 30.82 °C  Hum: 62.16%  VOC: 74.13 kΩ
1765292311775239920,Temp: 30.82 °C  Hum: 62.16%  VOC: 74.13 kΩ
1765292313144094057,Temp: 30.82 °C  Hum: 62.16%  VOC: 73.34 kΩ
1765292314513110472,Temp: 30.82 °C  Hum: 62.16%  VOC: 73.54 kΩ
1765292315881992183,Temp: 30.82 °C  Hum: 62.15%  VOC: 73.86 kΩ
1765292317251176355,Temp: 30.82 °C  Hum: 62.14%  VOC: 73.54 kΩ
1765292318620220862,Temp: 30.82 °C  Hum: 62.14%  VOC: 73.34 kΩ
1765292319989431442,Temp: 30.83 °C  Hum: 62.13%  VOC: 73.08 kΩ
1765292321358211450,Temp: 30.83 °C  Hum: 62.11%  VOC: 73.41 kΩ
1765292322727327234,Temp: 30.83 °C  Hum: 62.12%  VOC: 72.96 kΩ
1765292324096273019,Temp: 30.83 °C  Hum: 62.12%  VOC: 73.21 kΩ
1765292325465519210,Temp: 30.83 °C  Hum: 62.10%  VOC: 72.89 kΩ
1765292326834486383,Temp: 30.83 °C  Hum: 62.10%  VOC: 72.57 kΩ
1765292328203428742,Temp: 30.83 °C  Hum: 62.12%  VOC: 72.83 kΩ
1765292329572052936,Temp: 30.83 °C  Hum: 62.12%  VOC: 73.02 kΩ
1765292330941210905,Temp: 30.83 °C  Hum: 62.10%  VOC: 72.70 kΩ
1765292332310259171,Temp: 30.83 °C  Hum: 62.12%  VOC: 72.39 kΩ
